"","ERG_d_ITN0","ERG_r_ITN0","gamman","bioassay_surv","gamman2"
"71",0.416835110112972,0.572222510750228,2.89058839651175,0.7,3.80871490794686
"72",0.415267751796012,0.573610172262534,2.8662228129488,0.71,3.80871490794686
"73",0.413638814079047,0.575050146455929,2.84113421090193,0.72,3.80871490794686
"74",0.41194375780342,0.576546154886248,2.81527834278922,0.73,3.80871490794686
"75",0.410177535561477,0.578102322819686,2.78860662769471,0.74,3.80871490794686
"76",0.408334513483718,0.579723239590353,2.76106554906992,0.75,3.80871490794686
"77",0.406408377412534,0.581414030689142,2.73259594150094,0.76,3.80871490794686
"78",0.404392019566502,0.583180444438886,2.70313214061883,0.77,3.80871490794686
"79",0.402277400614626,0.58502895695862,2.6726009627695,0.78,3.80871490794686
"80",0.400055380464268,0.586966900269144,2.64092047100845,0.79,3.80871490794686
"81",0.397715508834873,0.58900261996982,2.60799847027462,0.8,3.80871490794686
"82",0.395245763563729,0.591145671111778,2.57373065564347,0.81,3.80871490794686
"83",0.392632220145006,0.593407063992314,2.53799831096392,0.82,3.80871490794686
"84",0.3898586295763,0.595799576043448,2.50066541726092,0.83,3.80871490794686
"85",0.38690587212269,0.598338152485398,2.46157497523695,0.84,3.80871490794686
"86",0.383751240386247,0.601040428096481,2.42054426470446,0.85,3.80871490794686
"87",0.380367483209488,0.60392741719346,2.37735864043308,0.86,3.80871490794686
"88",0.376721507483182,0.60702444192513,2.33176327255168,0.87,3.80871490794686
"89",0.372772579038368,0.610362405900895,2.28345193443882,0.88,3.80871490794686
"90",0.368469770155783,0.613979581311526,2.23205143851365,0.89,3.80871490794686
"91",0.363748238347649,0.617924182669488,2.1770994621822,0.9,3.80871490794686
"92",0.358523625205295,0.622258188277436,2.11801197715473,0.91,3.80871490794686
"93",0.352683298471717,0.627063224278337,2.05403363106262,0.92,3.80871490794686
"94",0.346072010725603,0.632450032526186,1.98415873279332,0.93,3.80871490794686
"95",0.338467028850395,0.638574560211532,1.90699829573781,0.94,3.80871490794686
"96",0.329531723179441,0.645667276104705,1.82053995533765,0.95,3.80871490794686
"97",0.318720094523156,0.654091761486623,1.72167174282237,0.96,3.80871490794686
"98",0.305051519872982,0.664478025888748,1.60510383463004,0.97,3.584283
"99",0.286454504306593,0.678092524437409,1.46037590227357,0.98,3.257978
"100",0.256951406272973,0.698311738591178,1.25979898030854,0.99,2.817183
"101",0.0983436739678596,0.763717919361004,0.59624410708085,1,1.3
